Fecha;Numero_horas_con_deambulacion;Numero_horas_estacionarias;Total_hrs_monitorizadas;Hrs_sin_registro;min_totales_en_movimiento;Total_min_de_ejercicio_diario;distancia_caminada_en_km;Numero_pasos_por_dia;FCr_promedio_diario;Gasto_calorico_activo;HRV_SDNN;FC_al_caminar_promedio_diario;ratio_mov;ratio_ejercicio;superavit_calorico;cobertura_monitorizacion;ratio_actividad_sedentaria
08/06/2024;11;8;19;5;178;5;4.11614063;5383;51;582.24;60.5181875;99;0.156140351;0.028089888;25.97836029;0.791666667;1.375
09/06/2024;5;8;13;11;14;1.56;0.7672876;1263.84;52;131.788;57.06992;91;0.017948718;0.111428571;5.880111545;0.541666667;0.625
10/06/2024;14;1;15;9;196;9;5.92954479;7449;55.6892;820.945;56.47235556;105.375;0.217777778;0.045918367;36.62889013;0.625;14
11/06/2024;8;8;16;8;49;3;1.55432512;1986;52;282.118;55.791075;92;0.051041667;0.06122449;12.58752928;0.666666667;1
12/06/2024;15;6;21;3;156;32;5.80461857;7450;48;858.974;45.71604444;99;0.123809524;0.205128205;38.32566648;0.875;2.5
13/06/2024;11;1;12;12;116;8;4.89948567;6199;59;618.649;33.905;96.5;0.161111111;0.068965517;27.60285555;0.5;11
14/06/2024;17;4;21;3;183;15;4.56256987;5973;48;749.206;46.157675;96.5;0.145238095;0.081967213;33.42804239;0.875;4.25
15/06/2024;13;3;16;8;124;16;5.16768735;6486;56;769.648;47.8002;103.25;0.129166667;0.129032258;34.3401227;0.666666667;4.333333333
16/06/2024;15;7;22;2;143;7;4.4886916;5736;55;692.117;52.43910909;104;0.108333333;0.048951049;30.88084774;0.916666667;2.142857143
17/06/2024;16;6;22;2;176;16;6.20565789;8346;50;917.518;53.29317;99.875;0.133333333;0.090909091;40.93778026;0.916666667;2.666666667
18/06/2024;20;4;24;0;165;16;5.94516558;7651;51;857.401;57.1315;90.75;0.114583333;0.096969697;38.25548243;1;5
19/06/2024;16;1;17;7;106;15;4.49218359;5587;50;969.432;57.66371;99.875;0.103921569;0.141509434;43.25407697;0.708333333;16
20/06/2024;13;8;21;3;66;7;2.2354868;2867;51;412.813;41.29239;91;0.052380952;0.106060606;18.4188734;0.875;1.625
21/06/2024;16;6;22;2;140;107.24;8.191135713;8761;47;800.829;52.24650909;96.75;0.106060606;0.766;35.73135527;0.916666667;2.666666667
22/06/2024;16;5;21;3;190;9;6.454675962;7307;50;748.389;65.466925;96.75;0.150793651;0.047368421;33.39158951;0.875;3.2
23/06/2024;14;4;18;6;274;28;9.909845591;12399;54;1099.877;39.73492222;103;0.253703704;0.102189781;49.07426659;0.75;3.5
24/06/2024;16;3;19;5;254;18;6.61001242;8390;47;860.712;43.53377875;109;0.222807018;0.070866142;38.40321249;0.791666667;5.333333333
25/06/2024;16;5;21;3;113;5;3.25686224;4196;54;590.262;53.53319;96.5;0.08968254;0.044247788;26.33628555;0.875;3.2
26/06/2024;16;2;18;6;249;95;6.253495589;14531.68;60.44;932.262;28.63157937;104;0.230555556;0.381526104;41.59562744;0.75;8
27/06/2024;14;2;16;8;200;46;9.814357939;12700;49;998.819;48.601025;97;0.208333333;0.23;44.56526492;0.666666667;7
28/06/2024;16;4;20;4;200;13;4.51218102;5941;46.28;802.226;60.23051;88.5;0.166666667;0.065;35.79368656;0.833333333;4
29/06/2024;12;9;21;3;110;8;3.33944579;4406;50;536.214;53.34838889;100;0.087301587;0.072727273;23.92477412;0.875;1.333333333
30/06/2024;14;7;21;3;132;25;0.235104686;5819.5;50;39.062;52.86613955;96;0.104761905;0.189393939;1.742866704;0.875;2
01/07/2024;13;1;14;10;107;8;3.7036557;4819;49;598.931;49.25488333;117.5;0.127380952;0.074766355;26.72307864;0.583333333;13
02/07/2024;6;6;12;12;57;10;1.727913769;2337;52;266.677;56.33908333;96.75;0.079166667;0.175438596;11.89858338;0.5;1
03/07/2024;14;4;18;6;261;37;9.509419041;12206;52;1106.928;43.8845875;97;0.241666667;0.141762452;49.38886782;0.75;3.5
04/07/2024;6;4;10;14;26;4;1.455299547;1877.8;47;187.7464;52.826875;90;0.043333333;0.153846154;8.376861127;0.416666667;1.5
05/07/2024;13;10;23;1;91;13;3.7414436;4934;45;605.585;51.47386;93;0.065942029;0.142857143;27.01996654;0.958333333;1.3
06/07/2024;14;3;17;7;164;32;6.26801354;7916;55;849.285;60.37063333;99.5;0.160784314;0.195121951;37.89336308;0.708333333;4.666666667
07/07/2024;14;10;24;0;125;20;4.084129949;5315;51;701.108;43.32458333;94;0.086805556;0.16;31.28200781;1;1.4
08/07/2024;13;10;23;1;232;27;9.208397449;12141;47;1097.943;38.57935;96.75;0.168115942;0.11637931;48.98797546;0.958333333;1.3
09/07/2024;17;0;17;7;241;24;8.37764715;11058;54;1132.869;42.42296667;101.75;0.23627451;0.099585062;50.54630229;0.708333333;#¡DIV/0!
10/07/2024;15;8;23;1;216;19;7.141202329;9387;50;941.231;52.116425;96.75;0.156521739;0.087962963;41.99580591;0.958333333;1.875
11/07/2024;15;6;21;3;164;11;4.1088979;5364;50;733.916;39.49540833;90;0.13015873;0.067073171;32.7458338;0.875;2.5
12/07/2024;17;6;23;1;116;8;3.88973882;5150;48;696.06;61.13594545;99.5;0.084057971;0.068965517;31.05677635;0.958333333;2.833333333
13/07/2024;15;7;22;2;191;10;8.60675566;11208;55;964.276;49.84913636;103.5;0.14469697;0.052356021;43.02402677;0.916666667;2.142857143
14/07/2024;12;6;18;6;145;1.9;4.23900762;5488;48;632.86;46.9193375;110;0.134259259;0.013103448;28.23692136;0.75;2
15/07/2024;16;6;22;2;180;19;4.90503674;6493;50;840.1;52.71874444;101.75;0.136363636;0.105555556;37.48354713;0.916666667;2.666666667
16/07/2024;15;6;21;3;297;54;6.68061219;11595;55;905.099;42.625425;103;0.235714286;0.181818182;40.38366983;0.875;2.5
17/07/2024;13;1;14;10;120;20;3.50194355;4601;47;968.886;47.91165556;114;0.142857143;0.166666667;43.22971556;0.583333333;13
18/07/2024;20;2;22;2;289;63;11.12996703;14044.2;49;1240.3039;46.52577;100.25;0.218939394;0.21799308;55.33982822;0.916666667;10
19/07/2024;14;10;24;0;97;12;3.51731428;4656;50;573.865;51.9532;103.25;0.067361111;0.12371134;25.60468489;1;1.4
20/07/2024;20;3;23;1;167;22;7.002023218;7879;43;947.009;42.22913077;104;0.121014493;0.131736527;42.25360848;0.958333333;6.666666667
21/07/2024;14;8;22;2;158;10;5.96108335;7561;48;691.791;40.64494545;110;0.11969697;0.063291139;30.86630229;0.916666667;1.75
22/07/2024;18;5;23;1;159;16;5.223560838;6337;55.7;863.046;38.75652727;100;0.115217391;0.100628931;38.50735081;0.958333333;3.6
23/07/2024;14;8;22;2;135;7;4.079713479;5267;48;697.729;43.85651667;94.5;0.102272727;0.051851852;31.13124373;0.916666667;1.75
24/07/2024;15;6;21;3;149;10;3.69143592;4770;50;707.518;66.37881182;97.5;0.118253968;0.067114094;31.56800892;0.875;2.5
25/07/2024;17;8;25;-1;193;11;7.41279502;9392;49;962.478;47.19421;100.125;0.128666667;0.056994819;42.94380368;1.041666667;2.125
26/07/2024;13;9;22;2;194;19;6.519022629;8675;53;873.015;37.66489917;114;0.146969697;0.097938144;38.95214724;0.916666667;1.444444444
27/07/2024;15;8;23;1;203;14;8.96360677;8144;52;1155.046;57.98785556;94.5;0.147101449;0.068965517;51.53579476;0.958333333;1.875
28/07/2024;11;9;20;4;142;38;6.042913167;7768;48;917.271;54.0065625;98.75;0.118333333;0.267605634;40.92675962;0.833333333;1.222222222
29/07/2024;17;1;18;6;245;111.7;4.70831316;8906;46;840.402;41.83558333;88;0.226851852;0.455918367;37.49702175;0.75;17
30/07/2024;16;6;22;2;216;31;6.820053505;8923;40.9;1014.149;56.65607;101.5;0.163636364;0.143518519;45.24925823;0.916666667;2.666666667
31/07/2024;17;7;24;0;182;90;4.22838631;8274;50;805.14;54.03589091;97.5;0.126388889;0.494505495;35.92370329;1;2.428571429
01/08/2024;14;2;16;8;163;81;4.410777776;7804;49;803.302;46.85242;102.75;0.169791667;0.496932515;35.84169548;0.666666667;7
02/08/2024;19;0;19;5;295;47;10.84408794;13768;52;1458.07;29.497865;101.5;0.25877193;0.159322034;65.05610708;0.791666667;#¡DIV/0!
03/08/2024;15;2;17;7;219;60;6.1709516;8083;56;1144.686;46.80353333;103.5;0.214705882;0.273972603;51.0735527;0.708333333;7.5
04/08/2024;18;6;24;0;195;23;5.101486179;6651;47;935.067;71.36572222;99.5;0.135416667;0.117948718;41.72078081;1;3
05/08/2024;14;0;14;10;221;43;7.21883693;8913;56;1150.974;50.5803;101.5;0.263095238;0.194570136;51.35411043;0.583333333;#¡DIV/0!
06/08/2024;14;7;21;3;231;78;7.42450967;9814;47;1022.327;43.28481429;103;0.183333333;0.337662338;45.61414389;0.875;2
07/08/2024;16;6;22;2;134;19;4.62676825;6051;49;863.328;44.470225;96;0.101515152;0.141791045;38.51993307;0.916666667;2.666666667
08/08/2024;14;5;19;5;266;52;6.151981898;9863;43;960.107;54.8814625;94;0.233333333;0.195488722;42.8380145;0.791666667;2.8
09/08/2024;14;3;17;7;143;35;4.578074753;5910;42.3;912.933;48.08548889;99.5;0.140196078;0.244755245;40.73320692;0.708333333;4.666666667
10/08/2024;12;7;19;5;91;15;2.77555329;3611;49;602.055;48.42373;97.25;0.079824561;0.164835165;26.86246514;0.791666667;1.714285714
11/08/2024;14;8;22;2;206;24;5.451998928;6787;48;945.062;47.10986;97.25;0.156060606;0.116504854;42.16673731;0.916666667;1.75
12/08/2024;15;7;22;2;153;34;5.428085148;6998;59;967.399;47.51898182;112;0.115909091;0.222222222;43.16336866;0.916666667;2.142857143
13/08/2024;11;5;16;8;105;37;3.31148815;6625;49;612.762;57.33445556;107;0.109375;0.352380952;27.34018963;0.666666667;2.2
14/08/2024;15;6;21;3;173;25;5.59366624;7097;49;935.599;73.86082167;92.5;0.137301587;0.144508671;41.74451757;0.875;2.5
15/08/2024;12;6;18;6;132;22;10.84986369;4656;51;1582.175;52.69805;97.25;0.122222222;0.166666667;70.59341885;0.75;2
16/08/2024;16;2;18;6;185;41;7.523527014;9557;51;1181.763;52.61055714;95.75;0.171296296;0.221621622;52.72785276;0.75;8
17/08/2024;14;2;16;8;162;37;7.103256748;9195;56;1085.942;48.28698;93;0.16875;0.228395062;48.45251534;0.666666667;7
18/08/2024;12;5;17;7;159;38;6.749912026;8742;48;1143.885;40.0673;100.75;0.155882353;0.238993711;51.03781372;0.708333333;2.4
19/08/2024;19;1;20;4;348;86;15.85091606;19947.4;47;1933.14;50.4024125;98.25;0.29;0.247126437;86.25276074;0.833333333;19
20/08/2024;16;2;18;6;255;69;11.85805788;14350;58;1642.915;46.47516667;105;0.236111111;0.270588235;73.30351366;0.75;8
21/08/2024;19;0;19;5;386;125.9;15.26937514;19176;54;2095.0612;37.66596667;94.5;0.338596491;0.326165803;93.47735416;0.791666667;#¡DIV/0!
22/08/2024;16;0;16;8;326;114;14.04116659;18465;50;1893.895;43.4826;107;0.339583333;0.349693252;84.50172895;0.666666667;#¡DIV/0!
23/08/2024;9;6;15;9;147;25;11.68184675;7675;45;1565.373;61.35644;98.25;0.163333333;0.170068027;69.84374791;0.625;1.5
24/08/2024;8;4;12;12;61;11;2.423747808;2980;56;573.8581;61.9257;113;0.084722222;0.180327869;25.60437702;0.5;2
25/08/2024;12;10;22;2;52;8.9;5.345308367;2471.8;54;774.49;71.31532727;105;0.039393939;0.171153846;34.55616286;0.916666667;1.2
26/08/2024;12;3;15;9;128;19;3.74256679;4742;56;763.456;41.15175;102.75;0.142222222;0.1484375;34.0638483;0.625;4
27/08/2024;13;3;16;8;116;22;3.99738893;5147;62;752.424;29.87146667;100;0.120833333;0.189655172;33.57162298;0.666666667;4.333333333
28/08/2024;15;6;21;3;137;61;3.58874587;7697;53;772.643;35.7239;102.75;0.108730159;0.445255474;34.47375349;0.875;2.5
29/08/2024;12;5;17;7;70;43;3.62328503;4648;54;887.033;34.55595;113;0.068627451;0.614285714;39.57760178;0.708333333;2.4
30/08/2024;14;4;18;6;104;25;3.9744511;5141;62.7;824.55;44.751275;115;0.096296296;0.240384615;36.78973787;0.75;3.5
31/08/2024;13;7;20;4;134;53;2.53093201;4841;51;599.861;54.74747;98;0.111666667;0.395522388;26.76457334;0.833333333;1.857142857
01/09/2024;15;7;22;2;141;48;3.924988251;8582;56;643.328;59.43274545;102.5;0.106818182;0.340425532;28.70398215;0.916666667;2.142857143
02/09/2024;12;8;20;4;132;29;2.7695692;4979;48;641.193;45.3881625;102.625;0.11;0.21969697;28.60872281;0.833333333;1.5
03/09/2024;13;2;15;9;102;26;3.40270262;4380;50;823.296;40.1294335;101.5;0.113333333;0.254901961;36.73378695;0.625;6.5
04/09/2024;14;5;19;5;172;98;3.392323072;5768;49;818.719;42.88174;113.5;0.150877193;0.569767442;36.52957055;0.791666667;2.8
05/09/2024;11;3;14;10;121;13;2.542707018;3283;51;609.788;40.52878571;107.75;0.144047619;0.107438017;27.20749582;0.583333333;3.666666667
06/09/2024;8;8;16;8;100;23;2.86638441;3644;54;632.931;46.21224286;99.25;0.104166667;0.23;28.24008924;0.666666667;1
07/09/2024;15;9;24;0;133;66;3.61478286;8263;46;783.642;76.32862727;108;0.092361111;0.496240602;34.96450641;1;1.666666667
08/09/2024;15;5;20;4;121;40;3.9037203;5063;53;888.568;60.11821;102.5;0.100833333;0.330578512;39.64609035;0.833333333;3
09/09/2024;15;2;17;7;196;41;5.330049759;6682;55;978.376;52.30031111;99.25;0.192156863;0.209183673;43.65313999;0.708333333;7.5
10/09/2024;14;7;21;3;141;34;4.56099823;5926;50;923.497;56.83957;101.5;0.111904762;0.241134752;41.20455103;0.875;2
11/09/2024;13;3;16;8;132;50;3.65315568;7428;60.71;743.29;55.67702857;99.5;0.1375;0.378787879;33.16408254;0.666666667;4.333333333
12/09/2024;15;9;24;0;164;110;7.40476574;9554;51;976.784;47.7371;105;0.113888889;0.670731707;43.5821082;1;1.666666667
13/09/2024;13;7;20;4;134;28;4.94853126;6587;49;816.542;51.00761818;107.5;0.111666667;0.208955224;36.43243726;0.833333333;1.857142857
14/09/2024;17;6;23;1;236;130.17;7.98912489;12202.42;47;979.966;59.44351111;105;0.171014493;0.551567797;43.72408254;0.958333333;2.833333333
15/09/2024;8;7;15;9;50;11;2.89597216;2164.61;60;475.16;59.35726667;111;0.055555556;0.22;21.20066927;0.625;1.142857143
16/09/2024;12;9;21;3;245;66;8.790120276;11633;50;1256.173;51.2672;105;0.194444444;0.269387755;56.04787507;0.875;1.333333333
17/09/2024;15;8;23;1;133;111;4.9990441;6477;50;724.83;64.58086;87;0.096376812;0.834586466;32.34043503;0.958333333;1.875
18/09/2024;12;8;20;4;96;43;3.17519367;6154;53;668.215;52.12084;105.5;0.08;0.447916667;29.81438929;0.833333333;1.5
19/09/2024;15;7;22;2;217;55;6.60642276;8567;48;984.466;55.206725;105.5;0.164393939;0.253456221;43.92486336;0.916666667;2.142857143
20/09/2024;13;7;20;4;174;25;3.39010152;4468;49;814.954;76.38602755;99.25;0.145;0.143678161;36.36158394;0.833333333;1.857142857
21/09/2024;13;10;23;1;73;11;3.5047778;4553;44;668.419;71.18544167;102.375;0.052898551;0.150684932;29.82349136;0.958333333;1.3
22/09/2024;14;9;23;1;81;43;2.305793032;5908;50;589.018;58.387025;106.5;0.058695652;0.530864198;26.28078081;0.958333333;1.555555556
23/09/2024;15;7;22;2;127;10;3.37879202;4419;43.29;813.46;54.5109;102.375;0.096212121;0.078740157;36.29492471;0.916666667;2.142857143
24/09/2024;13;3;16;8;100;35;3.10108792;6223;56;643.182;45.8486;106;0.104166667;0.35;28.69746793;0.666666667;4.333333333
25/09/2024;14;8;22;2;86;11;2.40390293;3094;53;697.24;55.215525;92;0.065151515;0.127906977;31.10942554;0.916666667;1.75
26/09/2024;14;8;22;2;134;41;4.993040186;6599;50;983.79;52.46147778;120;0.101515152;0.305970149;43.89470162;0.916666667;1.75
27/09/2024;17;1;18;6;218;51;7.66349393;9197;53;1445.92121;40.21426667;109;0.201851852;0.233944954;64.51405287;0.75;17
28/09/2024;18;6;24;0;173;45;5.92073257;7470;53;937.675;49.57908182;134.5;0.120138889;0.260115607;41.83714445;1;3
29/09/2024;10;6;16;8;58;5.74;2.3619037;3131;49;423.37615;73.58158571;107.75;0.060416667;0.098965517;18.89017959;0.666666667;1.666666667
30/09/2024;9;2;11;13;123;16;2.38001669;3274;57;563.403;41.28743333;99;0.186363636;0.130081301;25.1378918;0.458333333;4.5
01/10/2024;14;2;16;8;160;64.36;8.21668229;9678.2;51;1166.137;31.54659822;86;0.166666667;0.40225;52.03065254;0.666666667;7
02/10/2024;10;8;18;6;43;7.29;2.38047414;2393;51.6733;592.352;43.77138182;105.5;0.039814815;0.169534884;26.42953709;0.75;1.25
03/10/2024;16;6;22;2;116;14;2.61167032;3293;56;674.664;54.89042727;107.25;0.087878788;0.120689655;30.10213051;0.916666667;2.666666667
04/10/2024;15;7;22;2;167;22;10.06669302;6584;54;1460.587;58.57786667;97.25;0.126515152;0.131736527;65.16841049;0.916666667;2.142857143
05/10/2024;16;0;16;8;175;35;5.96218928;7897;54;1035.335;62.97355;99;0.182291667;0.2;46.1945343;0.666666667;#¡DIV/0!
06/10/2024;10;9;19;5;119;15;3.93861803;5188;53;692.119;52.81512;104;0.104385965;0.12605042;30.88093698;0.791666667;1.111111111
07/10/2024;13;8;21;3;155;16;4.94015775;6610;44;875.069;56.73789;99;0.123015873;0.103225806;39.04379253;0.875;1.625
08/10/2024;16;0;16;8;129;16;4.09506862;5242;52;814.582;66.58072422;88;0.134375;0.124031008;36.34498606;0.666666667;#¡DIV/0!
09/10/2024;11;6;17;7;65;14;2.14481794;2825;46;488.954;60.5311875;99.5;0.06372549;0.215384615;21.81612939;0.708333333;1.833333333
10/10/2024;16;7;23;1;151;26;4.80150355;6238;41.6;952.281;55.809;100;0.10942029;0.17218543;42.48883436;0.958333333;2.285714286
11/10/2024;15;7;22;2;135;15;3.56914934;4739;50;682.545;48.56485833;102;0.102272727;0.111111111;30.45376464;0.916666667;2.142857143
12/10/2024;12;8;20;4;72;12;2.44883952;3242;51;545.648;47.54514444;99.75;0.06;0.166666667;24.34569994;0.833333333;1.5
13/10/2024;11;1;12;12;111;9;4.07921067;5355;45;614.723;35.30305714;97;0.154166667;0.081081081;27.42768544;0.5;11
14/10/2024;11;8;19;5;151;17;4.71846819;6090;48;701.834;64.340325;109;0.13245614;0.112582781;31.31440045;0.791666667;1.375
15/10/2024;7;10;17;7;73;8;1.867095354;2469;47;369.308;54.05548333;95;0.071568627;0.109589041;16.4777691;0.708333333;0.7
16/10/2024;14;7;21;3;176;17;4.3906628;5837;52;797.048;32.92282;101;0.13968254;0.096590909;35.56265477;0.875;2
17/10/2024;17;5;22;2;140;26;6.75240698;6390;43;1648.869;50.28748333;100.5;0.106060606;0.185714286;73.56916899;0.916666667;3.4
18/10/2024;9;9;18;6;120;47;2.194677704;6456;51;439.585;50.25749;106.5;0.111111111;0.391666667;19.61338539;0.75;1
19/10/2024;14;8;22;2;151;34;6.55181821;8463;46;1459.722;60.10613636;102.5;0.114393939;0.225165563;65.12981595;0.916666667;1.75
20/10/2024;9;7;16;8;59;11;1.66941804;2233;51;427.509;64.60494;101.75;0.061458333;0.186440678;19.07457892;0.666666667;1.285714286
21/10/2024;12;7;19;5;107;21;3.48798675;4629;52;652.08;62.31915;93.5;0.093859649;0.196261682;29.09447853;0.791666667;1.714285714
22/10/2024;13;4;17;7;173;53;5.90097562;7587;59;603.463;34.57998333;91.25;0.169607843;0.306358382;26.92528723;0.708333333;3.25
23/10/2024;8;8;16;8;113;9;2.98107476;3960;52;508.231;61.47385;101;0.117708333;0.079646018;22.67622978;0.666666667;1
24/10/2024;14;2;16;8;142;29;11.10694341;6808;62.1;1658.5143;38.3512375;102;0.147916667;0.204225352;73.99952259;0.666666667;7
25/10/2024;3;0;3;21;10;25;0.829184982;1061.9;60;183.521;43.2172;90.75;0.055555556;2.5;8.188332404;0.125;#¡DIV/0!
26/10/2024;10;8;18;6;65;8;2.31407348;3073;50;464.529;60.94706667;93.5;0.060185185;0.123076923;20.72633575;0.75;1.25
27/10/2024;11;3;14;10;107;12;3.94378273;5019;46;591.874;59.37672857;92.5;0.127380952;0.112149533;26.4082097;0.583333333;3.666666667
28/10/2024;13;2;15;9;99;21;4.09379156;5446;58;762.006;40.2835;83;0.11;0.212121212;33.99915226;0.625;6.5
29/10/2024;17;1;18;6;129;15;3.70479804;4834;44;781.405;60.35645;91.25;0.119444444;0.11627907;34.86469604;0.75;17
30/10/2024;14;6;20;4;132;13;4.25752574;5712;49;746.059;59.30731111;90.5;0.11;0.098484848;33.28762967;0.833333333;2.333333333
31/10/2024;13;5;18;6;142;20;3.71150725;4868;54.1878;788.851;48.97697143;95;0.131481481;0.14084507;35.19692136;0.75;2.6
01/11/2024;17;2;19;5;232;39;7.02115025;9134;56;1167.919;52.59047;90.75;0.203508772;0.168103448;52.11016174;0.791666667;8.5
02/11/2024;13;3;16;8;126;18;5.11716124;6699;49;805.362;37.7559;107.5;0.13125;0.142857143;35.93360848;0.666666667;4.333333333
03/11/2024;12;6;18;6;129;63;7.721909452;9359;52;956.311;42.36957778;117;0.119444444;0.488372093;42.66864473;0.75;2
04/11/2024;16;0;16;8;196;68;7.32357514;9253;48;1261.462;51.14481429;109;0.204166667;0.346938776;56.28385945;0.666666667;#¡DIV/0!
05/11/2024;13;2;15;9;95;66;3.602246193;4623;47;1089.911;48.38785714;114;0.105555556;0.694736842;48.62960402;0.625;6.5
06/11/2024;11;3;14;10;67;8;2.38263904;3101;48;559.739;49.5069;100;0.079761905;0.119402985;24.9744116;0.583333333;3.666666667
07/11/2024;12;2;14;10;133;105.87;8.22975176;10360;57;1411.556;47.97135;115.5;0.158333333;0.796015038;62.98074735;0.583333333;6
08/11/2024;15;3;18;6;116;5;3.461844028;4514;52;692.969;50.68651;111.5;0.107407407;0.043103448;30.91886224;0.75;5
09/11/2024;8;5;13;11;76;13;2.88210017;3607;51;471.251;44.44077143;101;0.097435897;0.171052632;21.02625767;0.541666667;1.6
10/11/2024;14;4;18;6;122;92;6.301736926;6747;57;1246.452;49.934675;100;0.112962963;0.754098361;55.61414389;0.75;3.5
11/11/2024;14;1;15;9;169;3;3.528052888;4617;58;729.445;47.0988;105;0.187777778;0.017751479;32.5463469;0.625;14
12/11/2024;7;11;18;6;48;8;1.5061285;1910;54;431.64;38.66973333;94;0.044444444;0.166666667;19.25889571;0.75;0.636363636
13/11/2024;7;6;13;11;21;25;0.9809592;1282;53;184.951;64.31973333;102.75;0.026923077;1.19047619;8.252136085;0.541666667;1.166666667
14/11/2024;9;9;18;6;129;18;7.07668688;5887;58;899.273;38.84534444;101;0.119444444;0.139534884;40.1237256;0.75;1
15/11/2024;3;1;4;20;5;1.54;0.293800943;257.8;66.26;80.55935;47.1839;127.5;0.020833333;0.308;3.594393753;0.166666667;3
16/11/2024;9;7;16;8;122;13;3.2354576;4298;52;557.474;58.0402;101;0.127083333;0.106557377;24.87335192;0.666666667;1.285714286
17/11/2024;3;2;5;19;4;25;0.61089968;343;61;107.976;28.992086;105.5;0.013333333;6.25;4.817668712;0.208333333;1.5
18/11/2024;10;8;18;6;138;11;3.71489004;4934;54;596.948;71.25365035;104.125;0.127777778;0.079710145;26.63460123;0.75;1.25
19/11/2024;14;1;15;9;152;15;3.10506747;3952;48;788.421;42.36654286;94.5;0.168888889;0.098684211;35.17773564;0.625;14
20/11/2024;17;6;23;1;173;64;5.230284904;6482;43.16;1189.596;39.22407273;101.5;0.125362319;0.369942197;53.07734523;0.958333333;2.833333333
21/11/2024;14;4;18;6;203;53;8.25974453;10373.49;57;1116.662;49.22387;87.5;0.187962963;0.261083744;49.82317903;0.75;3.5
22/11/2024;15;5;20;4;116;12;3.77497221;5300;54;683.576;65.19374;94;0.096666667;0.103448276;30.49976576;0.833333333;3
23/11/2024;15;6;21;3;99;20;4.13131487;4866;46;807.126;52.25166667;94.5;0.078571429;0.202020202;36.01231456;0.875;2.5
24/11/2024;7;3;10;14;66;7;1.42724505;1857;47;363.675;51.491075;95.25;0.11;0.106060606;16.22643614;0.416666667;2.333333333
25/11/2024;8;7;15;9;47;10;1.6613308;2185;49;415.365;52.2417875;94.5;0.052222222;0.212765957;18.53273843;0.625;1.142857143
26/11/2024;16;1;17;7;105;10;2.96083064;3787;52;670.187;49.03373333;88;0.102941176;0.095238095;29.90237591;0.708333333;16
27/11/2024;11;8;19;5;102;13;6.70452877;5531;52;1774.19;60.09595455;93.75;0.089473684;0.12745098;79.1607362;0.791666667;1.375
28/11/2024;16;6;22;2;86;29;4.60579654;5964;51.1847;878.98;64.0947625;102;0.065151515;0.337209302;39.21829336;0.916666667;2.666666667
